dd,mm,zz,pp,departamento,municipio,puesto,mujeres,hombres,total,mesas,comuna,direccion
13,001,99,32,CORDOBA,MONTERIA,PATIO BONITO,983,1110,2093,6,24CORREGIMIENTO 15 PATIO BONITO,CGTO PATIO BONITO
13,001,99,33,CORDOBA,MONTERIA,LA VICTORIA,525,559,1084,3,25CORREGIMIENTO 16 LA VICTORIA,CGTO LA VICTORIA
13,001,99,34,CORDOBA,MONTERIA,GUATEQUE,492,585,1077,3,26CORREGIMIENTO 17 GUATEQUE,CGTO GUATEQUE
13,001,99,35,CORDOBA,MONTERIA,SAN ISIDRO,819,852,1671,5,27CORREGIMIENTO 18 SAN ISIDRO,CGTO SAN ISIDRO
13,001,99,37,CORDOBA,MONTERIA,SAN ANTERITO,1572,1783,3355,9,28CORREGIMIENTO 19 SAN ANTERITO,CGTO SAN ANTERITO
13,001,99,39,CORDOBA,MONTERIA,NUEVA LUCIA,749,868,1617,5,29CORREGIMIENTO 20 NUEVA LUCIA,CGTO NVA LUCIA
13,001,99,40,CORDOBA,MONTERIA,SANTA ISABEL,881,998,1879,5,30CORREGIMIENTO 21 SANTA ISABEL,CGTO SANTA ISABEL
13,001,99,41,CORDOBA,MONTERIA,TRES PALMAS,1170,1308,2478,7,31CORREGIMIENTO 22 TRES PALMAS,CGTO TRES PALMAS
13,001,99,42,CORDOBA,MONTERIA,TRES PIEDRAS,657,857,1514,4,32CORREGIMIENTO 23 TRES PIEDRAS,CGTO TRES PIEDRAS
13,001,99,43,CORDOBA,MONTERIA,BUENOS AIRES,1049,1150,2199,6,33CORREGIMIENTO 24 BUENOS AIRES,CGTO BUENOS AIRES
13,001,99,45,CORDOBA,MONTERIA,LA MANTA,431,476,907,3,34CORREGIMIENTO 25 LA MANTA,CGTO LA MANTA
13,001,99,46,CORDOBA,MONTERIA,NUEVA ESPERANZA,358,478,836,3,35CORREG 26 NUEVA ESPERANZA,CGTO NVA ESPERANZA
13,001,99,49,CORDOBA,MONTERIA,GARZONES,3859,3424,7283,19,36CORREGIMIENTO 27 GARZONES,CGTO LOS GARZONES
13,001,99,53,CORDOBA,MONTERIA,KILOMETRO 12,974,983,1957,6,37CORREG KILOMETRO 12,KILOMETRO 12
13,004,01,01,CORDOBA,AYAPEL,IE Inmaculada sede sagrado cor,2897,2684,5581,15,,CR 9 CLL  SAN JOSE
13,004,01,02,CORDOBA,AYAPEL,IE  PABLO SEXTO,5364,2414,7778,21,,CR  9 No. 8-96
13,004,02,01,CORDOBA,AYAPEL,IE CARLOS ADOLFO URUETA,1394,5228,6622,18,,TR 5 DG 26 Y 28 BARRIO SANTA ELENA
13,004,02,02,CORDOBA,AYAPEL,IE MARCOS FIDEL SUAREZ,2382,2033,4415,12,,TR 17 No. 31-47 BARRIO SANTA ANA
13,004,99,01,CORDOBA,AYAPEL,ALFONSO LOPEZ,315,486,801,3,,C.E. ALFONSO LOPEZ
13,004,99,05,CORDOBA,AYAPEL,EL TOTUMO,273,362,635,2,,I.E CAÑO PRIETO TOTUMO
13,004,99,09,CORDOBA,AYAPEL,CECILIA,329,448,777,3,,C.E. CECILIA
13,004,99,13,CORDOBA,AYAPEL,EL CEDRO,592,722,1314,4,,I.E EL CEDRO
13,004,99,15,CORDOBA,AYAPEL,LAS DELICIAS,291,361,652,2,,C.E. MONTERREY
13,004,99,16,CORDOBA,AYAPEL,MARRALU,170,252,422,2,,C.E. MARRALU
13,004,99,17,CORDOBA,AYAPEL,NARIÑO,302,385,687,2,,C.E. PLAYA BLANCA
13,004,99,21,CORDOBA,AYAPEL,PALOTAL,401,508,909,3,,I.E NUESTRA SEÑORA DEL ROSARIO
13,004,99,23,CORDOBA,AYAPEL,POPALES,467,748,1215,4,,I.E POPALES
13,004,99,80,CORDOBA,AYAPEL,SINCELEJITO,268,374,642,2,,I.E SINCELEJITO
13,007,00,00,CORDOBA,BUENAVISTA,PUESTO CABECERA MUNICIPAL,5013,5344,10357,27,,CLL12A#10-90 Barrio Bta I.E Mcal Sucre
13,007,99,10,CORDOBA,BUENAVISTA,CIENAGA DE LAS MARIAS,147,159,306,1,,ESC CIÉNAGA DE LAS MARIAS
13,007,99,15,CORDOBA,BUENAVISTA,BELEN,467,591,1058,3,,I.E BELEN
13,007,99,23,CORDOBA,BUENAVISTA,EL VIAJANO,184,246,430,2,,C. E EL VIAJANO
13,007,99,25,CORDOBA,BUENAVISTA,EL PARAISO,158,179,337,1,,I.E EL PARAISO
13,007,99,28,CORDOBA,BUENAVISTA,MEJOR ESQUINA,311,412,723,2,,I. E MEJOR ESQUINA
13,007,99,30,CORDOBA,BUENAVISTA,NUEVA ESTACION,480,518,998,3,,I.E NUEVA ESTACION
13,007,99,45,CORDOBA,BUENAVISTA,PUERTO CORDOBA,197,245,442,2,,I.E PUERTO CORDOBA
13,007,99,50,CORDOBA,BUENAVISTA,SANTAFE DEL ARACAL,231,276,507,2,,I. E SANTA FE DEL ARCIAL
13,007,99,70,CORDOBA,BUENAVISTA,TIERRA SANTA,390,498,888,3,,I.E TIERRA SANTA
13,007,99,80,CORDOBA,BUENAVISTA,VILLA FATIMA,674,700,1374,4,,I.E VILLA FATIMA
13,009,00,00,CORDOBA,CANALETE,PUESTO CABECERA MUNICIPAL,3692,4043,7735,21,,COL SAN JOSE DE CANALETE
13,009,99,02,CORDOBA,CANALETE,BUENOS AIRES,310,372,682,2,,I.E BUENOS AIRES
13,009,99,03,CORDOBA,CANALETE,CORDOBITA FRONTERA,304,341,645,2,,I.E CORDOBITA FRONTERA
13,009,99,04,CORDOBA,CANALETE,CORDOBITA CENTRAL,134,180,314,1,,I.E CORDOBITA CENTRAL
13,009,99,05,CORDOBA,CANALETE,EL GUINEO,428,501,929,3,,I.E EL GUINEO
13,009,99,06,CORDOBA,CANALETE,EL LIMON,341,419,760,2,,I.E EL LIMON
13,009,99,07,CORDOBA,CANALETE,CADILLO,246,322,568,2,,I.E CADILLO
13,009,99,08,CORDOBA,CANALETE,EL TOMATE,327,392,719,2,,I.E EL TOMATE
13,009,99,10,CORDOBA,CANALETE,LA LORENZA,132,156,288,1,LA,LORENZA
13,009,99,11,CORDOBA,CANALETE,POPAYAN,773,913,1686,5,,COL NUESTRA SRA DEL CARMEN
13,009,99,50,CORDOBA,CANALETE,QUEBRADA DE URANGO,208,246,454,2,,I.E QUEBRADA DE URANGO
13,009,99,70,CORDOBA,CANALETE,SI SE VAN,465,578,1043,3,,I.E SISEBAN
13,009,99,80,CORDOBA,CANALETE,TIERRADENTRO,134,145,279,1,,I.E TIERRADENTRO
13,010,01,01,CORDOBA,CERETE,COL.NACIONALIZADO MARCELIANO,5221,2665,7886,21,,CL 18 #5-97 FTE AL PARQUE BR E
13,010,01,02,CORDOBA,CERETE,COL DIOCESANO PABLO VI SD PRIMARIA,2895,5000,7895,21,,CLL 15 No 9A-5 CLL CARTAGENITA
13,010,01,03,CORDOBA,CERETE,NVA SEDE ESCUELA DEL PRADO,2982,2612,5594,15,,CLL 18 DIAGONAL AL PARQUE B. EL PRADO
13,010,02,01,CORDOBA,CERETE,ESC. MIXTA SANTA TERESA,4964,6283,11247,30,,CL 9A #15A-47 BR SANTA TERESA.
13,010,02,02,CORDOBA,CERETE,COLEGIO 24 DE MAYO,5631,3844,9475,25,,CL9A KRS 24Y25 BR 24 DE MAYO.
13,010,90,01,CORDOBA,CERETE,COL.DOLORES GARRIDO DE GONZAL,2887,2259,5146,7,,BR VENUS VIA CERETÉ SAN PELAYO
13,010,99,04,CORDOBA,CERETE,CUERO CURTIDO,316,386,702,2,,ESC CUERTO CURTIDO
13,010,99,05,CORDOBA,CERETE,LOS VENADOS CAMPANITO,939,954,1893,5,,I.E. CRISTOBAL COLÓN
13,010,99,06,CORDOBA,CERETE,MANGUELITO,933,933,1866,5,,I.E. GERMAN VARGAS CANTILLO
13,010,99,09,CORDOBA,CERETE,MARTINEZ,2707,2516,5223,14,,I.E. ALFONSO SPATH SPATH
13,010,99,13,CORDOBA,CERETE,MATEO GOMEZ,2418,2293,4711,13,,COL DE BTO JULIAN PINTO BUENDIA
13,010,99,21,CORDOBA,CERETE,RABOLARGO,1858,1796,3654,10,,I.E. JOSE ANTONIO GALAN
13,010,99,23,CORDOBA,CERETE,RETIRO DE LOS INDIOS,2831,2642,5473,15,,I.E. RETIRO DE LOS INDIOS
13,010,99,33,CORDOBA,CERETE,SEVERA,828,895,1723,5,,I.E SEVERA
13,010,99,40,CORDOBA,CERETE,TRES MARIA,260,297,557,2,,C.E. TRES MARIA
13,013,01,01,CORDOBA,CIENAGA DE ORO,I.E. ALIANZA PARA EL PROGRESO,2112,2150,4262,12,,CL 8 KR 9 ESQ
13,013,01,02,CORDOBA,CIENAGA DE ORO,ESC. SAN JOSE,1818,1536,3354,9,,CL 4 KR 8 ESQ
13,013,02,01,CORDOBA,CIENAGA DE ORO,I.E. SAN ISIDRO,2594,3363,5957,16,,CL 2 ESTE #19B-45
13,013,02,02,CORDOBA,CIENAGA DE ORO,I.E.MADRE BERNARDA SEDE CENTR,3991,2874,6865,18,,CL 7 KR 18 ESQ
13,013,90,01,CORDOBA,CIENAGA DE ORO,INST EDUC MARCO FIDEL SUAREZ,3218,3654,6872,9,,BR LA X VIA CERETE
13,013,99,01,CORDOBA,CIENAGA DE ORO,BERASTEGUI,2254,2244,4498,12,,I.E S.F/CISCO DE ASIS CGTO BER
13,013,99,02,CORDOBA,CIENAGA DE ORO,BUGRE,454,529,983,3,,SC LAS BALSAS SD DRAGA CTO BUG
13,013,99,03,CORDOBA,CIENAGA DE ORO,EL SIGLO,1273,1415,2688,7,,I.E. EL SIGLO SEDE EGIPTO
13,013,99,04,CORDOBA,CIENAGA DE ORO,CAMPO BONITO,184,220,404,2,,CAMPO BONITO
13,013,99,05,CORDOBA,CIENAGA DE ORO,LAGUNETA,363,401,764,2,,CGTO LA GUNETA-I.E LA GUNETA
13,013,99,07,CORDOBA,CIENAGA DE ORO,LAS PALMITAS,556,638,1194,4,,I.E.LAS PALMITAS CGTO LAS PALM
13,013,99,08,CORDOBA,CIENAGA DE ORO,LAS PIEDRAS,328,317,645,2,,LAS PIEDRAS
13,013,99,09,CORDOBA,CIENAGA DE ORO,LOS MIMBRES,941,1019,1960,6,,CGTO LOS MIMBRES-SC LOS MIMBRE
13,013,99,12,CORDOBA,CIENAGA DE ORO,PIJIGUAYAL,512,611,1123,3,,CGTO PIJIGUAYAL-I.E PIJIGUAY
13,013,99,13,CORDOBA,CIENAGA DE ORO,PUNTA DE YAÑEZ,539,579,1118,3,,I.E.PTA DE YAÑEZ SD P/PAL CGT
13,013,99,16,CORDOBA,CIENAGA DE ORO,SAN ANTONIO DEL TACHIRA,331,399,730,2,,CGTO SAN ANTONIO DEL TACHIRA
13,013,99,20,CORDOBA,CIENAGA DE ORO,SANTIAGO DEL SUR,120,159,279,1,,C.E.STIAGO POBRE CGTO STIAGO D
13,014,00,00,CORDOBA,COTORRA (BONGO),PUESTO CABECERA MUNICIPAL,4308,4474,8782,23,,IE DE BTO EL CARMEN CLL PPAL BARRIO EL CARMEN
13,014,99,01,CORDOBA,COTORRA (BONGO),ABROJAL,408,361,769,3,,IE  SEDE ABROJAL CLL PPAL
13,014,99,05,CORDOBA,COTORRA (BONGO),EL PASO DE LAS FLORES,592,536,1128,3,,CL P/PAL CGTO EL PASO DE LAS F
13,014,99,10,CORDOBA,COTORRA (BONGO),LA CULEBRA,432,415,847,3,,CGTO LA CULEBRA CL PRINCIPAL
13,014,99,15,CORDOBA,COTORRA (BONGO),LAS AREPAS,345,349,694,2,,CGTO LAS AREPAS CL PRINCIPAL
13,014,99,18,CORDOBA,COTORRA (BONGO),LOS CEDROS,401,374,775,3,,CGTO. LOS CEDROS
13,014,99,20,CORDOBA,COTORRA (BONGO),LOS GOMEZ,286,300,586,2,,CGTO LOS GOMEZ M.D. CL P/PAL
13,014,99,25,CORDOBA,COTORRA (BONGO),MORALITO,426,458,884,3,,CGTO MORALITO CL PRINCIPAL
13,014,99,40,CORDOBA,COTORRA (BONGO),TREMENTINO,76,80,156,1,,CGTO. TREMENTINO
13,016,00,00,CORDOBA,CHIMA,PUESTO CABECERA MUNICIPAL,2195,2380,4575,12,,PARQUE PRINCIPAL I.E. STO DOMINGO VIDAL
13,016,99,01,CORDOBA,CHIMA,ARACHE,1079,1161,2240,6,,ARACHE
13,016,99,03,CORDOBA,CHIMA,CAMPO BELLO,313,353,666,2,,CAMPO BELLO
13,016,99,05,CORDOBA,CHIMA,CAROLINA,573,706,1279,4,,CAROLINA
13,016,99,09,CORDOBA,CHIMA,COROZALITO,680,829,1509,4,,COROZALITO
13,016,99,13,CORDOBA,CHIMA,PUNTA VERDE,223,268,491,2,,PUNTA VERDE
13,016,99,17,CORDOBA,CHIMA,SITIOVIEJO,788,857,1645,5,,SITIO VIEJO
13,016,99,30,CORDOBA,CHIMA,PIMENTAL,315,387,702,2,,PIMENTAL
13,019,01,01,CORDOBA,CHINU,COLEGIO SAN FRANCISCO DE ASIS,2461,3952,6413,17,,KR3#15-10 BR S. FCISCO DE ASIS
13,019,01,02,CORDOBA,CHINU,CENTRO EDUCATIVO LAS MERCEDES,2896,1015,3911,11,,KR 8 #10-10 BR CHINULITO
13,019,02,01,CORDOBA,CHINU,CTRO EDUC. MARIA AUXILIADORA,3020,2305,5325,14,,KR 7 #18-34 PLAZA TAKAZUAN
13,019,02,02,CORDOBA,CHINU,CTRO EDUC. JOSE YANCES MUTIS,2222,2995,5217,14,,KR 9 #29-25 BR CHAMBACU
13,019,99,01,CORDOBA,CHINU,AGUAS VIVAS,171,193,364,1,,C.E. AGUAS VIVAS
13,019,99,03,CORDOBA,CHINU,ANDALUCIA,90,128,218,1,,C.E. ANDA LUCIA
13,019,99,04,CORDOBA,CHINU,ARRIMADERO,259,305,564,2,,C.E. ARRIMADERO
13,019,99,05,CORDOBA,CHINU,CACAOTAL,825,868,1693,5,,C.E. CACAOTAL
13,019,99,06,CORDOBA,CHINU,CEJA GRANDE,195,197,392,2,,C.E. CEJA GRANDE
13,019,99,08,CORDOBA,CHINU,LA FLORESTA,40,39,79,1,,LA FLORESTA
13,019,99,09,CORDOBA,CHINU,CARBONERO,175,218,393,2,,C.E. CARBONERO
13,019,99,10,CORDOBA,CHINU,EL CHORRILLO,178,242,420,2,,C.E. EL CHORRILO
13,019,99,11,CORDOBA,CHINU,EL DESEO,160,157,317,1,,C.E. EL DESEO
13,019,99,12,CORDOBA,CHINU,EL PARAISO,82,88,170,1,,C.E. EL PARAISO
13,019,99,13,CORDOBA,CHINU,EL PITAL,169,202,371,1,,C.E. EL PITAL
13,019,99,14,CORDOBA,CHINU,EL TIGRE,197,224,421,2,,C.E. EL TIGRE
13,019,99,15,CORDOBA,CHINU,FLECHAS SABANAS,171,208,379,1,,C.E. FLECHAS SABANAS
13,019,99,16,CORDOBA,CHINU,GARBADO,124,149,273,1,,C.E. GARBADO
13,019,99,17,CORDOBA,CHINU,HEREDIA,412,449,861,3,,C.E. HEREDIA
13,019,99,18,CORDOBA,CHINU,LA PANAMA,162,160,322,1,,C.E. LA PANAMA
13,019,99,19,CORDOBA,CHINU,LOS ANGELES,260,294,554,2,,C.E. LOS ANGELES
13,019,99,20,CORDOBA,CHINU,LA PILONA,113,137,250,1,,C.E. LA PILONA
13,019,99,21,CORDOBA,CHINU,NUEVO ORIENTE,391,461,852,3,,C.E. NVO ORIENTE
13,019,99,22,CORDOBA,CHINU,PALMITAL,291,330,621,2,,C.E. PALMITAL
13,019,99,23,CORDOBA,CHINU,RETIRO DE LOS PEREZ,197,235,432,2,,C.E. RETIRO DE LOS PEREZ
13,019,99,24,CORDOBA,CHINU,PISABONITO,136,152,288,1,,C.E. PISA BONITO
13,019,99,25,CORDOBA,CHINU,SAN MATEO,513,539,1052,3,,C.E. SAN MATEO
13,019,99,26,CORDOBA,CHINU,JERICO,97,107,204,1,,C.E. JERICO
13,019,99,27,CORDOBA,CHINU,PAJONAL,166,172,338,1,,C.E. PAJONAL
13,019,99,29,CORDOBA,CHINU,SAN RAFAEL,132,175,307,1,,C.E. SAN RAFAEL
13,019,99,33,CORDOBA,CHINU,SANTA CECILIA,86,111,197,1,,C.E. SANTA CECILIA
13,019,99,37,CORDOBA,CHINU,SANTA FE,104,132,236,1,,C.E. SANTA FE
13,019,99,41,CORDOBA,CHINU,SANTA ROSA,511,589,1100,3,,C.E. SANTA ROSA
13,019,99,45,CORDOBA,CHINU,SEVILLA (FLECHAS),278,317,595,2,,C.E. SEVILLA FLECHAS
13,019,99,49,CORDOBA,CHINU,TIERRA GRATA,369,393,762,2,,C.E. TIERRRA GRATA
13,019,99,60,CORDOBA,CHINU,NOVA,168,185,353,1,,C.E. NOVA
13,019,99,70,CORDOBA,CHINU,VILLA FATIMA,305,371,676,2,,C.E. VILLA FATIMA
13,020,00,00,CORDOBA,LA APARTADA (FRONTERA),PUESTO CABECERA MUNICIPAL,5681,6009,11690,31,,CR 10 No. 37-33 BARRIO TIERRA SANTA
13,020,99,01,CORDOBA,LA APARTADA (FRONTERA),CAMPO ALEGRE,197,303,500,2,,CENT EDUC CAMPO ALEGRE
13,020,99,02,CORDOBA,LA APARTADA (FRONTERA),LA BALSA,182,192,374,1,,CENT EDUC LA BALSA
13,020,99,03,CORDOBA,LA APARTADA (FRONTERA),PUERTO CORDOBA,93,112,205,1,,ANTIGUA SEDE CENTRO EDUCATIVO
13,022,01,01,CORDOBA,LORICA,NORMAL SUPERIOR SANTA TERESITA,4451,4485,8936,24,,CLL. 2 N. 13-67 BARRIO REMOLINO
13,022,01,02,CORDOBA,LORICA,ESC. URB. MIX. SANTA TERESITA,1952,1469,3421,9,,CLL. 2 N. 7 - 20 BARRIO SANTA TERESITA
13,022,01,03,CORDOBA,LORICA,INST. CIUIDAD LORICA,1831,1519,3350,9,,CL 7 #19-62 BR ARENAL
13,022,02,01,CORDOBA,LORICA,COL. SANTA CRUZ DE LORICA,4653,4936,9589,25,,CR. 20 N. 17-50 VIA SAN BERNARDO
13,022,02,02,CORDOBA,LORICA,UNV. DE CORDOBA SEDE LORICA,4042,2424,6466,17,,CLL. 23 N. 27-00 VIA CHINU
13,022,02,03,CORDOBA,LORICA,COL. LACIDES C. BERSAL,3474,2882,6356,17,,BARRIO SAN MIGUEL VIA CHINU
13,022,90,01,CORDOBA,LORICA,I.E.DAVID SANCHEZ JULIAO,2017,1629,3646,5,,CR. 28 N. 4-86 BARRIO SAN JOSE DE GAITA
13,022,98,01,CORDOBA,LORICA,CARCEL REGIONAL DEL DISTRITO,2,17,19,1,,CARRERA 22 No.6-55 BARRIO ARENAL
13,022,99,02,CORDOBA,LORICA,CAMPANO DE LOS INDIOS,353,465,818,3,,CE. CAMPANO DE LOS INDIOS
13,022,99,03,CORDOBA,LORICA,COTOCA ARRIBA,411,384,795,3,,CE. COTOCA ARRIBA
13,022,99,04,CORDOBA,LORICA,CAMPO ALEGRE,240,293,533,2,,IE. CAMPO ALEGRE
13,022,99,05,CORDOBA,LORICA,EL CARITO,1044,987,2031,6,,IE. EL CARITO
13,022,99,06,CORDOBA,LORICA,MATA DE CAÑA,626,615,1241,4,,CE. MATA DE CAÑA
13,022,99,07,CORDOBA,LORICA,EL LAZO,706,877,1583,5,,CE. EL LAZO
13,022,99,08,CORDOBA,LORICA,EL RODEO,918,1053,1971,6,,C.E. EL RODEO
13,022,99,09,CORDOBA,LORICA,LA DOCTRINA,1273,1324,2597,7,,CE. NUESTRA SEÑORA DEL ROSARIO
13,022,99,10,CORDOBA,LORICA,CASTILLERAL,888,954,1842,5,,CE. CASTILLERAL
13,022,99,12,CORDOBA,LORICA,LA PEINADA,545,659,1204,4,,CE. LA PEINADA
13,022,99,13,CORDOBA,LORICA,LAS FLORES,910,1051,1961,6,,IE. LAS FLORES
13,022,99,14,CORDOBA,LORICA,LA SUBIDA,390,403,793,3,,CE. LA SUBIDA
13,022,99,15,CORDOBA,LORICA,COTOCA ABAJO,797,864,1661,5,,CE. COTOCA ABAJO
13,022,99,17,CORDOBA,LORICA,LOS GOMEZ,547,640,1187,4,,IE. LOS GOMEZ
13,022,99,18,CORDOBA,LORICA,LOS HIGALES,392,458,850,3,,IE. JOSE ISABEL GONZALEZ
13,022,99,19,CORDOBA,LORICA,LOS MONOS,1452,1626,3078,9,,IE. JESUS DE NAZARET
13,022,99,20,CORDOBA,LORICA,LOS MORALES,572,592,1164,4,,CE. LOS MORALES
13,022,99,21,CORDOBA,LORICA,NARIÑO (GALLINAZO),859,881,1740,5,,IE. LA ASUNCION
13,022,99,23,CORDOBA,LORICA,LAS CAMORRAS,328,365,693,2,,CE. LAS CAMORRAS
13,022,99,25,CORDOBA,LORICA,PALO DE AGUA,1218,1290,2508,7,,CE. PALO DE AGUA
13,022,99,26,CORDOBA,LORICA,REMOLINO,701,809,1510,4,,CE. REMOLINO
13,022,99,27,CORDOBA,LORICA,SAN ANTERITO,557,601,1158,4,,IE. SAN ANTERITO
13,022,99,28,CORDOBA,LORICA,SAN NICOLAS DE BARI,462,493,955,3,,IE. SAN NICOLAS DE BARI
13,022,99,29,CORDOBA,LORICA,SAN SEBASTIAN,1240,1221,2461,7,,IE. RAFAEL NUÑEZ
13,022,99,30,CORDOBA,LORICA,MANANTIAL ARRIBA,383,540,923,3,,CE. MANANTIAL ARRIBA
13,022,99,38,CORDOBA,LORICA,TIERRALTA,1454,1427,2881,8,,COL. BTO. EUGENIO SANCHEZ CARDENAS
13,022,99,45,CORDOBA,LORICA,VILLA CONCEPCION,369,428,797,3,,CE. VILLA CONCEPCION
13,022,99,52,CORDOBA,LORICA,CANDELARIA,753,825,1578,5,,CE. CANDELARIA
13,022,99,60,CORDOBA,LORICA,EL GUANABANO,245,295,540,2,,CE. EL GUANABANO
13,022,99,90,CORDOBA,LORICA,SANTA LUCIA,603,571,1174,4,,CE. SANTA LUCIA
13,023,00,00,CORDOBA,LOS CORDOBAS,PUESTO CABECERA MUNICIPAL,3525,3800,7325,20,,I.E LICEO LOS CORDOBAS CABECER
13,023,99,02,CORDOBA,LOS CORDOBAS,BUENAVISTA,497,498,995,3,,I.E BUENAVISTA
13,023,99,04,CORDOBA,LOS CORDOBAS,GUAIMARO,371,395,766,2,,I.E EL GUAIMARO
13,023,99,40,CORDOBA,LOS CORDOBAS,EL EBANO,674,741,1415,4,,I.E EL EBANO
13,023,99,45,CORDOBA,LOS CORDOBAS,JALISCO,145,161,306,1,,I.E JALISCO
13,023,99,48,CORDOBA,LOS CORDOBAS,LA PONDERANCIA,180,204,384,1,,I.E LA PONDERANCIA
13,023,99,50,CORDOBA,LOS CORDOBAS,MORINDO SANTANA,577,655,1232,4,,I.E MORINDO SANTANA
13,023,99,60,CORDOBA,LOS CORDOBAS,NUEVO NARIÑO,341,376,717,2,,I.E NVO NARIÑO
13,023,99,86,CORDOBA,LOS CORDOBAS,PUERTO REY,318,323,641,2,,I.E PUERTO REY
13,023,99,96,CORDOBA,LOS CORDOBAS,SANTA ROSA DE LA CAÑA,436,571,1007,3,,I.E SANTA ROSA DE LA CAÑA
13,024,00,00,CORDOBA,MOMIL,PUESTO CABECERA MUNICIPAL,5680,5731,11411,30,,CRA.7 No.10-28 BARRIO SAN NATONIO
13,024,99,08,CORDOBA,MOMIL,GUAYMARAL,155,168,323,1,,ESC. NVA. GUAYMARAL CL P/PAL
13,024,99,15,CORDOBA,MOMIL,SABANETA,649,688,1337,4,,ESC. NVA DE SABANETA BR SAN JUAN
13,024,99,21,CORDOBA,MOMIL,SACANA,445,439,884,3,,ESC. NVA. SACANA BR SAN JUAN
13,025,01,01,CORDOBA,MONTELIBANO,ESC. SIMON BOLIVAR,5502,5695,11197,30,,CLL 16 CR 8 BARRIO SAN LUIS
13,025,01,02,CORDOBA,MONTELIBANO,COLEGIO PABLO VI,2087,1368,3455,9,CL,L 12 No 12-21 BARRIO PABLO VI
13,025,02,01,CORDOBA,MONTELIBANO,IE VILLAMATOSO,2696,3754,6450,17,,CR 17 CALL 22 BARRIO VILLAMATOSO
13,025,02,02,CORDOBA,MONTELIBANO,IE SAN JORGE,7568,5608,13176,35,,CALL 11 BARRIO 27 DE JULIO
13,025,02,03,CORDOBA,MONTELIBANO,IE BELEN,3391,2941,6332,17,,BARRIO BELEN
13,025,90,01,CORDOBA,MONTELIBANO,ESCUELA URBANA MIXTA,3490,3991,7481,10,,KR 9 ENTRE CL 16Y17 BR S. LUIS
13,025,99,01,CORDOBA,MONTELIBANO,EL ANCLAR,258,351,609,2,,I.E ANTONIO NARIÑO
13,025,99,05,CORDOBA,MONTELIBANO,CORDOBA,191,208,399,2,,I.E SIMON BOLIVAR
13,025,99,10,CORDOBA,MONTELIBANO,PALMAR,415,611,1026,3,,I.E EL PALMAR
13,025,99,11,CORDOBA,MONTELIBANO,PICA PICA NUEVO,417,532,949,3,,I.E JOSE MARIA CORDOBA
13,025,99,12,CORDOBA,MONTELIBANO,PUERTO ANCHICA,145,230,375,1,,I.E DULCE NOMBRE DE JESUS
13,025,99,13,CORDOBA,MONTELIBANO,PUERTO NUEVO,107,165,272,1,,I.E SAN JOSE
13,025,99,15,CORDOBA,MONTELIBANO,SAN FRANCISCO,680,943,1623,5,,I.E SAN FRANCISCO
13,025,99,16,CORDOBA,MONTELIBANO,TIERRADENTRO,1308,1785,3093,9,,I.TEC AGROPECUARIO CLARE
13,027,00,00,CORDOBA,MOÑITOS,PUESTO CABECERA MUNICIPAL,4242,4492,8734,23,,I.E OBDULIO MAYO SCARPETA
13,027,99,01,CORDOBA,MOÑITOS,BAJO LIMON,397,437,834,3,,I.E NUESTRA SEÑORA DEL CARMEN
13,027,99,03,CORDOBA,MOÑITOS,BROQUELES,457,490,947,3,,I.E BROQUELES
13,027,99,05,CORDOBA,MOÑITOS,LA UNION,377,446,823,3,,I.E BAJO BLANCO
13,027,99,08,CORDOBA,MOÑITOS,LA RADA,354,375,729,2,,I.E LA RADA
13,027,99,09,CORDOBA,MOÑITOS,LAS MUJERES,558,614,1172,4,,C.E. LAS MUJERES
13,027,99,10,CORDOBA,MOÑITOS,PERPETUO SOCORRO,415,473,888,3,,I.E PERPETUO SOCORRO
13,027,99,12,CORDOBA,MOÑITOS,RIO CEDRO,644,712,1356,4,,C.E. RIO CEDRO
13,027,99,16,CORDOBA,MOÑITOS,SANTANDER DE LA CRUZ,679,760,1439,4,,I.E LORGIA DE ARCO
13,027,99,20,CORDOBA,MOÑITOS,SAN JOSE DE BELLA COHITA,761,766,1527,4,,C.E. SAN JOSE DE BELLA COHITA
13,028,01,01,CORDOBA,PLANETA RICA,COL NUESTRA SEÑORA DE LA CANDE,4394,4768,9162,24,,CR 10 NO 8-35 BARRIO LOS ANGELES
13,028,01,02,CORDOBA,PLANETA RICA,COL SIMON BOLIVAR,5245,4344,9589,25,,CALLE 20 NO 16-18 BARRIO BRASILIA
13,028,02,01,CORDOBA,PLANETA RICA,COL ALIANZA PARA EL PROGRESO,2665,4024,6689,18,,CR 8 NO 15-36 BARRIO CENTRO
13,028,02,02,CORDOBA,PLANETA RICA,CENTRO EDUCATIVO MARIA INMACUL,4439,2522,6961,19,,CLL 20 NO 6-88 BARRIO CENTRO
13,028,90,01,CORDOBA,PLANETA RICA,COL.DIOCESANO JUAN PABLO II P,5371,5352,10723,14,,KR5D CL18 ESQ BR LA INMACULADA
13,028,99,01,CORDOBA,PLANETA RICA,ARENOSO,661,775,1436,4,,C.E. ARENOSO
13,028,99,03,CORDOBA,PLANETA RICA,CAMPOBELLO,712,912,1624,5,,COL ANTONIO RICAURTE
13,028,99,05,CORDOBA,PLANETA RICA,CAROLINA,315,397,712,2,,C.E. CAROLINA
